USER WARNING,Quantity,Purpose,Document_Title,Special_Conditions,Description,Source_Code,Certificate_Number,Valid_Until,Consignee_Country,Management_Authority,Common_Name,Permittee_Country,Consignee_Address,Origin,Permittee_Name,Scientific_Name,Permittee_Address,Consignee_Name,Issue_Date,Security_Stamp
Synthetic Data,4,C,Import Permit,NA,NA,NA,46NA2648737,9/17/2004,Namibia,Ministry of Environment and Tourism,Bush pig,South Africa,Windhoek,NA,Cesarini Zoo,Potamochoerus porcus,Ladysmith,Gwembeshe Thabo,2/25/2003,NA 80 669
Synthetic Data,4,C,Import Permit,NA,NA,NA,46NA2648737,9/17/2004,Namibia,Ministry of Environment and Tourism,Greater flamingo,South Africa,Windhoek,NA,Cesarini Zoo,Phoenicopterus ruber,Ladysmith,Gwembeshe Thabo,2/25/2003,NA 80 669
Synthetic Data,4,C,Import Permit,NA,NA,NA,46NA2648737,9/17/2004,Namibia,Ministry of Environment and Tourism,Yellow-billed egret,South Africa,Windhoek,South Africa,Cesarini Zoo,Mesophoyx intermedia,Ladysmith,Gwembeshe Thabo,2/25/2003,NA 80 669
Synthetic Data,2,C,Import Permit,NA,NA,NA,46NA2648737,9/17/2004,Namibia,Ministry of Environment and Tourism,African bull frog,South Africa,Windhoek,NA,Cesarini Zoo,Pyxicephalus adspersus,Ladysmith,Gwembeshe Thabo,2/25/2003,NA 80 669
Synthetic Data,3,C,Import Permit,NA,NA,NA,46NA2648737,9/17/2004,Namibia,Ministry of Environment and Tourism,Uganda kob,South Africa,Windhoek,Zambia,Cesarini Zoo,Kobus kob,Ladysmith,Gwembeshe Thabo,2/25/2003,NA 80 669
Synthetic Data,3,C,Import Permit,NA,NA,NA,46NA2648737,9/17/2004,Namibia,Ministry of Environment and Tourism,Blue monkey,South Africa,Windhoek,NA,Cesarini Zoo,Cercopithecus mitis,Ladysmith,Gwembeshe Thabo,2/25/2003,NA 80 669
Synthetic Data,5,C,Import Permit,NA,NA,NA,46NA2648737,9/17/2004,Namibia,Ministry of Environment and Tourism,Beisa oryx,South Africa,Windhoek,NA,Cesarini Zoo,Oryx gazella beisa,Ladysmith,Gwembeshe Thabo,2/25/2003,NA 80 669
Synthetic Data,3,C,Import Permit,NA,NA,NA,46NA2648737,9/17/2004,Namibia,Ministry of Environment and Tourism,Squacco heron,South Africa,Windhoek,South Africa,Cesarini Zoo,Ardeola ralloides,Ladysmith,Gwembeshe Thabo,2/25/2003,NA 80 669
Synthetic Data,5,C,Import Permit,NA,NA,NA,91TZ6579335,4/28/2004,Tanzania,Tanzania Wildlife Department,Yellow-billed egret,Democratic Republic of Congo,Arusha,Zambia,Wild Paetzold Safari,Mesophoyx intermedia,Lusambo,Wildlife Tomii Safari,2/26/2003,TZ 53 817
Synthetic Data,5,C,Import Permit,NA,NA,NA,91TZ6579335,4/28/2004,Tanzania,Tanzania Wildlife Department,Greater galago,Democratic Republic of Congo,Arusha,NA,Wild Paetzold Safari,Galago crassicaudatus,Lusambo,Wildlife Tomii Safari,2/26/2003,TZ 53 817
Synthetic Data,4,C,Import Permit,NA,NA,NA,91TZ6579335,4/28/2004,Tanzania,Tanzania Wildlife Department,Common duiker,Democratic Republic of Congo,Arusha,Zambia,Wild Paetzold Safari,Sylvicapra grimmia,Lusambo,Wildlife Tomii Safari,2/26/2003,TZ 53 817
Synthetic Data,6,C,Import Permit,NA,NA,NA,91TZ6579335,4/28/2004,Tanzania,Tanzania Wildlife Department,Leopard,Democratic Republic of Congo,Arusha,NA,Wild Paetzold Safari,,Lusambo,Wildlife Tomii Safari,2/26/2003,TZ 53 817
Synthetic Data,6,C,Import Permit,NA,NA,NA,91TZ6579335,4/28/2004,Tanzania,Tanzania Wildlife Department,Steinbok,Democratic Republic of Congo,Arusha,Zambia,Wild Paetzold Safari,Raphicerus campestris,Lusambo,Wildlife Tomii Safari,2/26/2003,TZ 53 817
Synthetic Data,4,C,Import Permit,NA,NA,NA,55MW6769743,4/25/2004,Malawi,Ministry of Information and Tourism,Flap necked chameleon,Namibia,Blantyre,Namibia,Abrafo Boipelo,Chamaeleo delepis,Outjo,Huntsman Mersereau Animal Park,2/27/2003,MW 59 971
Synthetic Data,5,C,Import Permit,NA,NA,NA,55MW6769743,4/25/2004,Malawi,Ministry of Information and Tourism,Puff adder,Namibia,Blantyre,NA,Abrafo Boipelo,Bitis arietans,Outjo,Huntsman Mersereau Animal Park,2/27/2003,MW 59 971
Synthetic Data,3,C,Import Permit,NA,NA,NA,55MW6769743,4/25/2004,Malawi,Ministry of Information and Tourism,Sitatunga,Namibia,Blantyre,Namibia,Abrafo Boipelo,Tragelaphus spekei,Outjo,Huntsman Mersereau Animal Park,2/27/2003,MW 59 971
Synthetic Data,5,C,Import Permit,NA,NA,NA,55MW6769743,4/25/2004,Malawi,Ministry of Information and Tourism,Jackson's chameleon,Namibia,Blantyre,NA,Abrafo Boipelo,Chamaeleo jacksonii,Outjo,Huntsman Mersereau Animal Park,2/27/2003,MW 59 971
Synthetic Data,4,C,Import Permit,NA,NA,NA,01BW6283729,12/23/2004,Botswana,Department of Wildlife and National Parks,Puff adder,Mozambique,Gaborone,NA,Alaba Olanrewaju,Bitis arietans,Inhambane,Sibonakaliso Sethunya,2/27/2003,BW 87 327
Synthetic Data,4,C,Import Permit,NA,NA,NA,18BW1784086,2/18/2005,Botswana,Department of Wildlife and National Parks,Roan antelope,Malawi,Serowe,NA,Oni Chiumbo,Hippotragus equinus,Liongwe,Wildlife Huckenbeck Zoo,2/27/2003,BW 35 621
Synthetic Data,4,C,Import Permit,NA,NA,NA,18BW1784086,2/18/2005,Botswana,Department of Wildlife and National Parks,Little grebe,Malawi,Serowe,Zambia,Oni Chiumbo,Tachybaptus ruficollis,Liongwe,Wildlife Huckenbeck Zoo,2/27/2003,BW 35 621
Synthetic Data,6,C,Import Permit,NA,NA,NA,18BW1784086,2/18/2005,Botswana,Department of Wildlife and National Parks,Rock hyrax,Malawi,Serowe,NA,Oni Chiumbo,Heterohyrax brucei,Liongwe,Wildlife Huckenbeck Zoo,2/27/2003,BW 35 621
Synthetic Data,3,C,Import Permit,NA,NA,NA,18BW1784086,2/18/2005,Botswana,Department of Wildlife and National Parks,Honey badger,Malawi,Serowe,NA,Oni Chiumbo,Mellivora capensis,Liongwe,Wildlife Huckenbeck Zoo,2/27/2003,BW 35 621
Synthetic Data,2,C,Import Permit,NA,NA,NA,47UG202324,3/1/2004,Uganda,Uganda Wildlife Authority,Lion,USA,Kampala,NA,Global Ways,Panthera leo,New York,Abu Hassan,3/1/2003,UG 78 111
Synthetic Data,1,C,Import Permit,NA,NA,NA,47UG202324,3/1/2004,Uganda,Uganda Wildlife Authority,Tiger,USA,Kampala,NA,Global Ways,Panthera tigris,New York,Abu Hassan,3/1/2003,UG 78 111
Synthetic Data,4,C,Import Permit,NA,NA,NA,47UG202324,3/1/2004,Uganda,Uganda Wildlife Authority,Horse,USA,Kampala,NA,Global Ways,Equus,New York,Abu Hassan,3/1/2003,UG 78 111
Synthetic Data,4,C,Import Permit,NA,NA,NA,47UG202324,3/1/2004,Uganda,Uganda Wildlife Authority,Dog,USA,Kampala,NA,Global Ways,Canine,New York,Abu Hassan,3/1/2003,UG 78 111
Synthetic Data,4,C,Import Permit,NA,NA,NA,69MW8847255,1/27/2005,Malawi,Ministry of Information and Tourism,Cokes hartebeest,Zambia,Blantyre,Zambia,Gwembeshe Saalinge,Alcelaphus buselaphus,Kitwe,Isooba Chinedu,3/2/2003,MW 44 740
Synthetic Data,3,C,Import Permit,NA,NA,NA,69MW8847255,1/27/2005,Malawi,Ministry of Information and Tourism,Striped skink,Zambia,Blantyre,Zambia,Gwembeshe Saalinge,Mabuya striata,Kitwe,Isooba Chinedu,3/2/2003,MW 44 740
Synthetic Data,4,C,Import Permit,NA,NA,NA,69MW8847255,1/27/2005,Malawi,Ministry of Information and Tourism,Lion,Zambia,Blantyre,Zambia,Gwembeshe Saalinge,,Kitwe,Isooba Chinedu,3/2/2003,MW 44 740
Synthetic Data,4,C,Import Permit,NA,NA,NA,69MW8847255,1/27/2005,Malawi,Ministry of Information and Tourism,Eland,Zambia,Blantyre,Zambia,Gwembeshe Saalinge,Taurotragus oryx,Kitwe,Isooba Chinedu,3/2/2003,MW 44 740
Synthetic Data,2,C,Import Permit,NA,NA,NA,69MW8847255,1/27/2005,Malawi,Ministry of Information and Tourism,Bohor reedbuck,Zambia,Blantyre,NA,Gwembeshe Saalinge,Redunca redunca,Kitwe,Isooba Chinedu,3/2/2003,MW 44 740
Synthetic Data,5,C,Import Permit,NA,NA,NA,69MW8847255,1/27/2005,Malawi,Ministry of Information and Tourism,Bushbuck,Zambia,Blantyre,Zambia,Gwembeshe Saalinge,Tragelaphus scriptus,Kitwe,Isooba Chinedu,3/2/2003,MW 44 740
Synthetic Data,2,C,Import Permit,NA,NA,NA,69MW8847255,1/27/2005,Malawi,Ministry of Information and Tourism,Bat-eared fox,Zambia,Blantyre,Zambia,Gwembeshe Saalinge,Otocyon megalotis,Kitwe,Isooba Chinedu,3/2/2003,MW 44 740
Synthetic Data,5,C,Import Permit,NA,NA,NA,69MW8847255,1/27/2005,Malawi,Ministry of Information and Tourism,Rock hyrax,Zambia,Blantyre,NA,Gwembeshe Saalinge,Heterohyrax brucei,Kitwe,Isooba Chinedu,3/2/2003,MW 44 740
Synthetic Data,5,C,Import Permit,NA,NA,NA,73UG3129263,9/27/2004,Uganda,Uganda Wildlife Authority,Cheetah,United Kingdom,Jinja,United Kingdom,Wild Reserve,Acinonyx jubatus,Manchester,Olanrewaju Ekenedilichukwu,3/3/2003,UG 78 919
Synthetic Data,3,C,Import Permit,NA,NA,NA,73UG3129263,9/27/2004,Uganda,Uganda Wildlife Authority,Blue monkey,United Kingdom,Jinja,NA,Wild Reserve,Cercopithecus mitis,Manchester,Olanrewaju Ekenedilichukwu,3/3/2003,UG 78 919
Synthetic Data,3,C,Import Permit,NA,NA,NA,85MZ9246527,4/3/2004,Mozambique,National Directorate of Forestry and Wildlife,Banded mongoose,Botswana,Inhambane,NA,Gituku Dumisa,Mungos mungo,Orapa,Refilwe Farai,3/3/2003,MZ 42 588
Synthetic Data,3,C,Import Permit,NA,NA,NA,27NA8751503,12/11/2004,Namibia,Ministry of Environment and Tourism,Dwarf mongoose,Republic of China,Outjo,Republic of China,Wildlife Safari,Helogale undulata,Taoyuan,Anan Ramla,3/4/2003,NA 15 430
Synthetic Data,5,C,Import Permit,NA,NA,NA,27NA8751503,12/11/2004,Namibia,Ministry of Environment and Tourism,Lowland gorilla,Republic of China,Outjo,NA,Wildlife Safari,Gorilla gorilla graueri,Taoyuan,Anan Ramla,3/4/2003,NA 15 430
Synthetic Data,6,C,Import Permit,NA,NA,NA,27NA8751503,12/11/2004,Namibia,Ministry of Environment and Tourism,Nile crocodile,Republic of China,Outjo,Republic of China,Wildlife Safari,Crocodilus niloticus,Taoyuan,Anan Ramla,3/4/2003,NA 15 430
Synthetic Data,3,C,Import Permit,NA,NA,NA,27NA8751503,12/11/2004,Namibia,Ministry of Environment and Tourism,Blue Wildebeest,Republic of China,Outjo,NA,Wildlife Safari,Connochaetes taurinus,Taoyuan,Anan Ramla,3/4/2003,NA 15 430
Synthetic Data,5,C,Import Permit,NA,NA,NA,27NA8751503,12/11/2004,Namibia,Ministry of Environment and Tourism,Large-spotted genet,Republic of China,Outjo,Zambia,Wildlife Safari,Genetta tigrina,Taoyuan,Anan Ramla,3/4/2003,NA 15 430
Synthetic Data,6,C,Import Permit,NA,NA,NA,73NA6599586,6/18/2004,Namibia,Ministry of Environment and Tourism,Leopard,Botswana,Luderitz,Botswana,Gituku Dumisa,Panthera pardus,Orapa,Folami Sizwe,3/4/2003,NA 36 434
Synthetic Data,6,C,Import Permit,NA,NA,NA,53TZ3103399,7/20/2004,Tanzania,Tanzania Wildlife Department,African elephant,Zambia,Dar Es Salaam,Zambia,Adisa Masozi,Loxodonta africana,Lusaka,Wijshoff Zoo,3/4/2003,TZ 83 326
Synthetic Data,6,C,Import Permit,NA,NA,NA,53TZ3103399,7/20/2004,Tanzania,Tanzania Wildlife Department,Impala,Zambia,Dar Es Salaam,Zambia,Adisa Masozi,Aepyceros melampus,Lusaka,Wijshoff Zoo,3/4/2003,TZ 83 326
Synthetic Data,4,C,Import Permit,NA,NA,NA,53TZ3103399,7/20/2004,Tanzania,Tanzania Wildlife Department,Sharp nosed grass frog,Zambia,Dar Es Salaam,Zambia,Adisa Masozi,Ptychadena oxyrhynchus,Lusaka,Wijshoff Zoo,3/4/2003,TZ 83 326
Synthetic Data,4,C,Import Permit,NA,NA,NA,07UG8032834,7/7/2004,Uganda,Uganda Wildlife Authority,Puff adder,People's Republic of China,Jinja,NA,Niedderreiter Park,Bitis arietans,Shanghai,Eniola Osumare,3/5/2003,UG 50 270
Synthetic Data,6,C,Import Permit,NA,NA,NA,07UG8032834,7/7/2004,Uganda,Uganda Wildlife Authority,African bull frog,People's Republic of China,Jinja,NA,Niedderreiter Park,Pyxicephalus adspersus,Shanghai,Eniola Osumare,3/5/2003,UG 50 270
Synthetic Data,6,C,Import Permit,NA,NA,NA,07UG8032834,7/7/2004,Uganda,Uganda Wildlife Authority,Lowland gorilla,People's Republic of China,Jinja,Zambia,Niedderreiter Park,Gorilla gorilla graueri,Shanghai,Eniola Osumare,3/5/2003,UG 50 270
Synthetic Data,4,C,Import Permit,NA,NA,NA,33MZ2287278,1/13/2005,Mozambique,National Directorate of Forestry and Wildlife,Greater flamingo,South Africa,Beira,NA,Adisa Chimola,Phoenicopterus ruber,Cape Town,Kojo Samanya,3/6/2003,MZ 72 458
Synthetic Data,6,C,Import Permit,NA,NA,NA,33MZ2287278,1/13/2005,Mozambique,National Directorate of Forestry and Wildlife,Reticulated giraffe,South Africa,Beira,South Africa,Adisa Chimola,Giraffa camelopardalis reticulata,Cape Town,Kojo Samanya,3/6/2003,MZ 72 458
Synthetic Data,3,C,Import Permit,NA,NA,NA,33MZ2287278,1/13/2005,Mozambique,National Directorate of Forestry and Wildlife,Klipspringer,South Africa,Beira,South Africa,Adisa Chimola,Oreotragus oreotragus,Cape Town,Kojo Samanya,3/6/2003,MZ 72 458
Synthetic Data,5,C,Import Permit,NA,NA,NA,37MZ9480559,8/5/2004,Mozambique,National Directorate of Forestry and Wildlife,Dwarf mongoose,Mozambique,Pemba,Mozambique,Alaba Olanrewaju,Helogale undulata,Inhambane,Outback Park,3/6/2003,MZ 29 073
Synthetic Data,5,C,Import Permit,NA,NA,NA,37MZ9480559,8/5/2004,Mozambique,National Directorate of Forestry and Wildlife,Leopard,Mozambique,Pemba,Zambia,Alaba Olanrewaju,,Inhambane,Outback Park,3/6/2003,MZ 29 073
Synthetic Data,4,C,Import Permit,NA,NA,NA,37MZ9480559,8/5/2004,Mozambique,National Directorate of Forestry and Wildlife,Klipspringer,Mozambique,Pemba,NA,Alaba Olanrewaju,Oreotragus oreotragus,Inhambane,Outback Park,3/6/2003,MZ 29 073
Synthetic Data,5,C,Import Permit,NA,NA,NA,37MZ9480559,8/5/2004,Mozambique,National Directorate of Forestry and Wildlife,Caracal,Mozambique,Pemba,Mozambique,Alaba Olanrewaju,Caracal caracal,Inhambane,Outback Park,3/6/2003,MZ 29 073
Synthetic Data,4,C,Import Permit,NA,NA,NA,27MZ9168991,12/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Hippopotamus,Botswana,Pemba,Zambia,Gituku Dumisa,Hippopotamus amphibius,Orapa,Tatenda Mwanajuma,3/6/2003,MZ 93 326
Synthetic Data,4,C,Import Permit,NA,NA,NA,27MZ9168991,12/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Elephant,Botswana,Pemba,NA,Gituku Dumisa,,Orapa,Tatenda Mwanajuma,3/6/2003,MZ 93 326
Synthetic Data,5,C,Import Permit,NA,NA,NA,27MZ9168991,12/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Impala,Botswana,Pemba,NA,Gituku Dumisa,Aepyceros melampus,Orapa,Tatenda Mwanajuma,3/6/2003,MZ 93 326
Synthetic Data,7,C,Import Permit,NA,NA,NA,27MZ9168991,12/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Elephant,Botswana,Pemba,Botswana,Gituku Dumisa,,Orapa,Tatenda Mwanajuma,3/6/2003,MZ 93 326
Synthetic Data,5,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,Common house gecko,Malawi,Inhambane,Malawi,Uramoto Park,Hemidactylus mabouia,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,6,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,African hare,Malawi,Inhambane,NA,Uramoto Park,Lepus capensis,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,5,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,Olive baboon,Malawi,Inhambane,Zambia,Uramoto Park,Papio anubis,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,4,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,Greater galago,Malawi,Inhambane,Malawi,Uramoto Park,Galago crassicaudatus,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,6,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,Common waterbuck,Malawi,Inhambane,Malawi,Uramoto Park,Kobus ellipsiprymnus,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,7,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,Common jackal,Malawi,Inhambane,Malawi,Uramoto Park,Canis aureus,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,2,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,Leopard tortoise,Malawi,Inhambane,NA,Uramoto Park,Testudo pardalis,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,5,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,White rhinoceros,Malawi,Inhambane,NA,Uramoto Park,Ceroteotherium simium,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,4,C,Import Permit,NA,NA,NA,64MZ8042033,3/23/2004,Mozambique,National Directorate of Forestry and Wildlife,Leopard tortoise,Malawi,Inhambane,Malawi,Uramoto Park,Testudo pardalis,Liongwe,Enyinnaya Chipo,3/8/2003,MZ 73 858
Synthetic Data,6,C,Import Permit,NA,NA,NA,85MZ6307231,12/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Black rhinoceros,Tanzania,Maputo,NA,Adhiambo Rudo,Diceros bicronis,Tanga,Olufunmilola Tafadzwa,3/8/2003,MZ 43 539
Synthetic Data,3,C,Import Permit,NA,NA,NA,47MZ6478892,11/20/2004,Mozambique,National Directorate of Forestry and Wildlife,Leopard,South Africa,Nampula,South Africa,Huntsman Scheifler Zoo,,Bloemfontein,Outback Erwig Animal Park,3/8/2003,MZ 20 341
Synthetic Data,2,C,Import Permit,NA,NA,NA,28ZA7918653,12/13/2004,South Africa,Department of Environmental Affairs and Tourism,Striped ground squirrel,Malawi,Bloemfontein,Malawi,Bean Park,Xerus erythropus,Liongwe,Outdoors Safari,3/8/2003,ZA 79 475
Synthetic Data,3,C,Import Permit,NA,NA,NA,28ZA7918653,12/13/2004,South Africa,Department of Environmental Affairs and Tourism,Topi,Malawi,Bloemfontein,Malawi,Bean Park,Damaliscus lunatus,Liongwe,Outdoors Safari,3/8/2003,ZA 79 475
Synthetic Data,4,C,Import Permit,NA,NA,NA,28ZA7918653,12/13/2004,South Africa,Department of Environmental Affairs and Tourism,Square marked toad,Malawi,Bloemfontein,Zambia,Bean Park,Bufo regularis,Liongwe,Outdoors Safari,3/8/2003,ZA 79 475
Synthetic Data,3,C,Import Permit,NA,NA,NA,28ZA7918653,12/13/2004,South Africa,Department of Environmental Affairs and Tourism,Lion,Malawi,Bloemfontein,Zambia,Bean Park,,Liongwe,Outdoors Safari,3/8/2003,ZA 79 475
Synthetic Data,4,C,Import Permit,NA,NA,NA,28ZA7918653,12/13/2004,South Africa,Department of Environmental Affairs and Tourism,Lesser kudu,Malawi,Bloemfontein,NA,Bean Park,Tragelaphus imberbis,Liongwe,Outdoors Safari,3/8/2003,ZA 79 475
Synthetic Data,3,C,Import Permit,NA,NA,NA,83TZ9412812,3/13/2004,Tanzania,Tanzania Wildlife Department,Cattle egret,Malawi,Arusha,Zambia,Wild Animal Park,Bubulcus ibis,Liongwe,Sithembile Apunda,3/8/2003,TZ 43 842
Synthetic Data,4,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,Elephant,Germany,Bloemfontein,Zambia,Outdoors Poujol Reserve,,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,2,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,Forest cobra,Germany,Bloemfontein,NA,Outdoors Poujol Reserve,Naja melanolenca,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,6,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,Impala,Germany,Bloemfontein,NA,Outdoors Poujol Reserve,Aepyceros melampus,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,3,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,Little grebe,Germany,Bloemfontein,Zambia,Outdoors Poujol Reserve,Tachybaptus ruficollis,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,2,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,African rock python,Germany,Bloemfontein,Zambia,Outdoors Poujol Reserve,Python sebae,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,4,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,Lesser flamingo,Germany,Bloemfontein,Germany,Outdoors Poujol Reserve,Phoeniconaias minor,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,4,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,Slender mongoose,Germany,Bloemfontein,Zambia,Outdoors Poujol Reserve,Herpestes sanguineus,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,5,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,Great cormorant,Germany,Bloemfontein,NA,Outdoors Poujol Reserve,Phalacrocorax carbo,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,3,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,African hare,Germany,Bloemfontein,NA,Outdoors Poujol Reserve,Lepus capensis,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,4,C,Import Permit,NA,NA,NA,25ZA7628305,1/18/2005,South Africa,Department of Environmental Affairs and Tourism,Blue monkey,Germany,Bloemfontein,Germany,Outdoors Poujol Reserve,Cercopithecus mitis,Zurich,Fumnanya Kunto,3/9/2003,ZA 72 506
Synthetic Data,5,C,Import Permit,NA,NA,NA,47MZ6610987,6/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Crocodile,Botswana,Inhambane,Botswana,Wielonsky Safari,,Serowe,Bennis Animal Park,3/10/2003,MZ 18 712
Synthetic Data,5,C,Import Permit,NA,NA,NA,47MZ6610987,6/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Striped hyena,Botswana,Inhambane,Botswana,Wielonsky Safari,Hyaena hyaena,Serowe,Bennis Animal Park,3/10/2003,MZ 18 712
Synthetic Data,5,C,Import Permit,NA,NA,NA,47MZ6610987,6/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Black-faced vervet monkey,Botswana,Inhambane,NA,Wielonsky Safari,Cercopithecus aethiops,Serowe,Bennis Animal Park,3/10/2003,MZ 18 712
Synthetic Data,4,C,Import Permit,NA,NA,NA,47MZ6610987,6/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Thompsons gazelle,Botswana,Inhambane,NA,Wielonsky Safari,Gazella thomsoni,Serowe,Bennis Animal Park,3/10/2003,MZ 18 712
Synthetic Data,3,C,Import Permit,NA,NA,NA,47MZ6610987,6/8/2004,Mozambique,National Directorate of Forestry and Wildlife,Square marked toad,Botswana,Inhambane,NA,Wielonsky Safari,Bufo regularis,Serowe,Bennis Animal Park,3/10/2003,MZ 18 712
